"","Young","Old"
"LRRC37A3",7.58945870962082,7.74378851905046
"LRRC37A4",8.46729403972259,8.54259809646836
"LRRC37A",9.16659441239695,9.21391824453655
"LRRC37B2",9.3457896104813,9.33358839020006
"LRRC37B",7.37331434268791,7.53851862379119
"LRRC39",1.9959294818601,2.15500949560657
"LRRC3B",0.628392478353169,0.463141264450655
"LRRC3",7.00471713991974,6.87598245870527
"LRRC40",9.02260979011314,9.00995134822522
"LRRC41",11.6658395299202,11.6961661483166
"LRRC42",10.1103910591014,10.1413862717634
"LRRC43",3.76880018203512,3.27395430852544
"LRRC45",10.0246204260007,9.99152295008666
"LRRC46",4.00063677586355,4.02966048398279
"LRRC47",11.289329079538,11.2656615954308
"LRRC48",3.68317045290714,3.55149264885572
"LRRC49",7.63211810742307,7.58795236396061
"LRRC4B",4.856930033628,4.64672162318918
"LRRC4C",2.92231595946648,2.7255804447321
"LRRC4",5.08403726483264,4.59728625987019
"LRRC50",1.11017377608152,1.05649681191564
"LRRC52",0.0227700790333268,0.033738004693583
"LRRC55",3.87438911200442,3.32510353703109
"LRRC56",6.94845509282381,7.0968363193986
"LRRC57",9.51718001063939,9.53632817489472
"LRRC58",11.0076025288198,11.0165072580803
"LRRC59",13.3168929564467,13.3615884906215
"LRRC61",9.81713319524472,9.84962954337115
"LRRC66",7.78205462692157,7.73324278127861
"LRRC67",0.0631343535976323,0.0346882867673034
"LRRC69",2.37399497495536,1.9221958754027
"LRRC6",7.30804230874474,7.23183577912097
"LRRC70",5.03709559076408,5.00874639254442
"LRRC7",0.954881786932734,0.752313057564108
"LRRC8A",11.7115525482198,11.6650088582258
"LRRC8B",10.0340418023453,10.0876370057016
"LRRC8C",8.26897835307527,8.11916521641287
"LRRC8D",10.7817965943557,10.7973928853476
"LRRC8E",9.11584447891085,9.1170452089677
"LRRCC1",10.1858866307746,10.103153780184
"LRRFIP1",12.3942591482994,12.4388644709524
"LRRFIP2",10.8623114952018,10.848840297773
"LRRIQ1",1.33747809449015,1.12095588422823
"LRRIQ3",3.51102178608316,3.26650596382619
"LRRIQ4",4.3512075841111,4.360637238074
"LRRK1",10.221785120858,10.2721827092917
"LRRK2",5.89051741704473,5.88508871640279
"LRRN1",5.00766259383588,5.02056227354883
"LRRN2",6.36030024261902,5.99212969065939
"LRRN3",3.99707542689797,3.7903907292042
"LRRN4CL",6.09423189306165,6.0828010874543
"LRRN4",2.87850689192045,2.89647678553952
"LRRTM1",2.80705712267615,2.63598704931519
"LRRTM2",3.08073405233239,3.14760763762119
"LRRTM3",0.327725886165541,0.22414602319594
"LRRTM4",1.64369839170597,1.44058359197234
"LRSAM1",10.1770218660692,10.1366230485143
"LRTM1",0.140482859974597,0.143192932333481
"LRTM2",0.528061728507437,0.620576559322226
"LRTOMT",7.95608836116056,7.78625299182444
"LRWD1",9.81749508197865,9.82133812663316
"LSAMP",6.5219500641034,6.34881626175863
"LSG1",11.1151244922841,11.0994915443532
"LSM10",9.71689547379005,9.69863226640308
"LSM11",8.89861745019433,8.87433970124694
"LSM12",11.0786453867676,11.1308781261191
"LSM14A",12.3336273441733,12.3720750547116
"LSM14B",11.4481524831906,11.5231382649833
"LSM1",10.1157270448379,10.0933166515636
"LSM2",10.698735472511,10.7168779487605
"LSM3",10.7914852553045,10.7819415411927
"LSM4",12.5157732249805,12.4151437902747
"LSM5",10.8523393288973,10.8475096710514
"LSM6",9.38978765562929,9.34387962384126
"LSM7",11.3078423241617,11.2417080634094
"LSMD1",9.93735975577459,9.80017343305178
"LSP1",9.96083572173375,9.91889586112457
"LSR",13.5857175731579,13.5667825604351
"LSS",11.4685460662789,11.4919322680204
"LST.3TM12",1.42174932571769,1.84928243677447
"LST1",6.78554226309633,6.74112936129441
"LTA4H",12.0192736725319,12.0049104131353
"LTA",3.79526867448849,3.77638778817127
"LTB4R2",6.30433239956168,6.29945104169081
"LTB4R",7.68513380550016,7.75038260373991
"LTBP1",11.3208460518802,10.9888668438327
"LTBP2",10.6389691651955,10.5309006590894
"LTBP3",10.8158124365278,10.6320730439446
"LTBP4",11.9227608231786,11.8314666575712
"LTBR",12.3243749286234,12.432203923515
"LTB",7.61969655377567,7.46368411045955
"LTC4S",3.04065849158644,2.78018217489809
"LTF",6.58930400781075,6.57821447104486
"LTK",6.16890666639045,6.12390875927393
"LTV1",10.6197882194433,10.6894769973811
"LUC7L2",11.9128531235874,11.9688652472712
"LUC7L3",11.9055675934651,11.9667187490602
"LUC7L",10.2283733668682,10.2472698937842
"LUM",13.0994044805448,12.9907824126603
"LUZP1",11.1430377208157,11.1102819466216
"LUZP2",3.77000506872709,3.40160940279805
"LUZP4",0.136450102967421,0.0481107154951888
"LUZP6",12.8139129168885,12.8274001218721
"LXN",9.07310620319636,9.06310801339761
"LY6D",2.9049722141969,2.58210745745083
"LY6E",12.2250668013446,12.1142230441647
"LY6G5B",6.0420433075734,6.32571349715036
"LY6G5C",6.00981224161391,6.02466978681372
"LY6G6C",4.58359013096978,4.4516938271566
"LY6G6D",7.22623500346291,6.90589895001539
"LY6G6E",2.96486847599013,2.92237105579788
"LY6G6F",2.32941184151914,2.24029719753357
"LY6H",3.21183411922535,2.9882245688448
"LY6K",2.0798203471514,2.11096881291547
"LY75",11.6029859528711,11.8134954050998
"LY86",6.12093375854407,5.9801194063767
"LY96",5.87820797959357,5.74554627017171
"LY9",4.65023795278411,4.60035271981072
"LYAR",10.4743147168822,10.4409020749769
"LYG1",3.43975481256087,3.59685013753519
"LYG2",0.477092822156021,0.407578190895465
"LYL1",6.54184818675977,6.39301622725729
"LYNX1",6.18178524606302,6.07893863377845
"LYN",11.2933847157204,11.2336544013203
"LYPD1",5.5567455641465,5.4155949877046
"LYPD2",0.51567947271708,0.196854410782068
"LYPD3",6.44043788585908,6.74783765201066
"LYPD4",0.0274671947712652,0.033553976685059
"LYPD5",6.54913640765532,6.79311496254303
"LYPD6B",6.96682207739875,6.5440637627965
"LYPD6",7.82480780247865,7.72260025140187
"LYPLA1",12.1491524041546,12.0968005990502
"LYPLA2P1",7.67111865650307,7.58869000175145
"LYPLA2",11.9334892597526,11.8438734144517
"LYPLAL1",9.25702060175547,9.19815639279389
"LYRM1",10.316582215575,10.1945547021506
"LYRM2",10.5071650365416,10.4930894109271
"LYRM4",9.7884908751976,9.68639356847451
"LYRM5",8.35131816484314,8.40233698799804
"LYRM7",9.6909878967423,9.5843335687763
"LYSMD1",8.29066057196759,8.30216249277431
"LYSMD2",8.44073214933774,8.64703309269167
"LYSMD3",9.71860477352524,9.73635858974578
"LYSMD4",8.30711717315801,8.30915378779372
"LYST",8.88313720795765,9.02813378389495
"LYVE1",5.80286538930624,5.66086801912996
"LYZL1",0.041615509547524,0.0334967492835863
"LYZL2",0.130019505493508,0.246191446454656
"LYZL4",0.319544338282335,0.432150727072349
"LYZL6",0.108883532244919,0.0580958814871834
"LYZ",13.6910871849965,13.6977736392577
"LZIC",9.54606907433278,9.41935822561696
"LZTFL1",9.906920000485,9.81441984293139
"LZTR1",10.6624763718592,10.6075963930329
"LZTS1",7.68236872719821,7.60124102226871
"LZTS2",11.0562775294277,11.125899594903
"M6PR",12.4323482202373,12.5109843079738
"MAB21L1",1.60340028595411,1.54448690609528
"MAB21L2",7.63129157904241,7.46069828649776
"MACC1",11.4949373162186,11.495834513154
"MACF1",12.4040908524919,12.4301863441949
"MACROD1",9.72680669290908,9.70804421273601
"MACROD2",6.03780323144518,6.01674328915052
"MAD1L1",9.86762047108207,9.8863192426162
"MAD2L1BP",10.2650826574565,10.2870903562995
"MAD2L1",10.8595689597253,10.7965961083795
"MAD2L2",9.6888874158385,9.66776161143264
"MADCAM1",3.48957783647189,3.19427574865282
"MADD",11.2852440672762,11.2969888611352
"MAEA",11.557210209758,11.5332518954299
"MAEL",2.05399772592191,1.69125366865871
"MAF1",12.2241297765397,12.0792140841653
"MAFA",0.323720508692699,0.267593723729979
"MAFB",8.79152582542479,8.68948325292979
"MAFF",10.2436358461031,10.316224545098
"MAFG",10.8756493801977,10.9855023066425
"MAFK",11.2034785372771,11.3405639588925
"MAF",9.19198448968093,9.16379496879748
"MAGEA10",0.388855928829784,0.216818668515141
"MAGEA11",1.98204773750195,1.64653711300505
"MAGEA12",1.74544864621079,1.09567988572441
"MAGEA1",0.519629788663483,0.419439302416507
"MAGEA2",2.02829308968572,1.16134117051307
"MAGEA3",2.24858408097387,1.63908038572323
"MAGEA4",1.30401262390275,0.842764594469748
"MAGEA5",1.15285125901549,1.03384891330413
"MAGEA6",2.38302473049953,1.91680417485921
"MAGEA8",0.426107609970673,0.384683448556333
"MAGEA9B",1.1649159769706,0.63318490368246
"MAGEB10",0.0740972284685956,0.0178592822003443
"MAGEB16",0.0558853782813458,0.0502269107838202
"MAGEB18",0.0656218010461021,0.0381894081691488
"MAGEB1",0.207727998759376,0.089595080499109
"MAGEB2",1.38861926462151,0.528633527662598
"MAGEB3",0.0355490210137846,0.0273377486370974
"MAGEB4",0.015392930196657,0
"MAGEB6",0.461788019464101,0.265484548027622
"MAGEC1",0.536975327354302,0.409126846005655
"MAGEC2",0.477535902721015,0.386515482505578
"MAGEC3",0.111255223038482,0.0735909296658329
"MAGED1",12.451046007641,12.3479695580304
"MAGED2",12.5791598845776,12.4476873043291
"MAGED4B",7.53142276866892,6.98680745088487
"MAGED4",6.17643444038516,5.76157495159215
"MAGEE1",5.36540659698748,5.22485673180093
"MAGEE2",0.684053428012625,0.528791318690823
"MAGEF1",10.6280921739192,10.5690976743425
"MAGEH1",8.02699117660501,7.837570450648
"MAGEL2",3.20977503565324,3.01433704974707
"MAGI1",9.85510607524168,9.76374200819184
"MAGI2",6.78929809514371,6.55416290465135
"MAGI3",9.8487549174974,9.81708325618338
"MAGIX",7.05950016013884,6.96651413841054
"MAGOHB",9.19333531365383,9.2267312434417
"MAGOH",10.3110379296973,10.3346382326318
"MAGT1",12.2775684208015,12.2545411768377
"MAG",0.444952994785308,0.399203827666001
"MAK16",9.93273335235473,9.86263771565228
"MAK",2.84800156559741,2.81763282298582
"MAL2",13.6368912322921,13.5846641722089
"MALAT1",10.9554460702418,11.2302872506207
"MALL",11.9277020798175,11.9056216318746
"MALT1",9.87941754530558,9.76875106370111
"MAL",3.15303311743752,3.00691932153612
"MAMDC2",3.79425651633343,3.79595354667675
"MAMDC4",7.32285324089329,7.24482191283951
"MAML1",11.2783516126439,11.2509101169365
"MAML2",9.1243604264163,9.11208797582781
"MAML3",9.47904503322057,9.41897412390881
"MAMLD1",6.48955865976914,6.26560319041977
"MAMSTR",5.3178737598029,5.22810780693648
"MAN1A1",10.7407181448653,10.520888290048
"MAN1A2",9.96784023475993,9.9691627550373
"MAN1B1",11.7391449536842,11.6637179479686
"MAN1C1",7.42157670712159,7.43840405950843
"MAN2A1",10.4400047943684,10.3116792559425
"MAN2A2",11.1450029912087,11.2200771257178
"MAN2B1",11.8593165401734,11.8498263548608
"MAN2B2",11.1759857927905,11.2145473662394
"MAN2C1",10.8335224433135,10.816480040301
"MANBAL",11.3794283581339,11.3240779850173
"MANBA",10.421293278428,10.2901364910589
"MANEAL",9.85007635838472,9.83512251439293
"MANEA",9.52444151739341,9.51868003168919
"MANF",11.7037931387646,11.6400432058153
"MANSC1",11.4814460148786,11.5181066309289
"MAOA",11.9324638888884,11.8076840922262
"MAOB",7.39905689826959,7.28140689460914
"MAP1A",8.72499884621833,8.69212972410696
"MAP1B",8.71631697959571,8.67081533182109
"MAP1D",7.32987797084012,7.31763647695169
"MAP1LC3A",9.60642114542975,9.47310153261811
"MAP1LC3B2",9.08874379758379,9.12284521791123
"MAP1LC3B",11.6094755494295,11.6306332618913
"MAP1LC3C",1.26809369669789,1.01206349421105
"MAP1S",11.0085928325644,11.0194617905345
"MAP2K1",11.112851171802,11.1737035013062
"MAP2K2",12.4243470622466,12.4385531190959
"MAP2K3",11.728569022405,11.7560480569534
"MAP2K4",9.92855298761973,9.96013125700037
"MAP2K5",9.286606087418,9.28621278799998
"MAP2K6",9.3478151782412,9.212537331775
"MAP2K7",10.7290553320039,10.8047049203322
"MAP2",5.43235467433165,5.17819505282734
"MAP3K10",8.83938375792565,8.94276228112547
"MAP3K11",11.8437283689383,11.8205584978134
"MAP3K12",6.8547591124192,6.91268347681011
"MAP3K13",6.97555990695268,7.143443200303
"MAP3K14",9.56112750090277,9.63435231850364
"MAP3K15",0.439806353272504,0.511911135761057
"MAP3K1",9.87522057966364,9.86795832429751
"MAP3K2",9.71041287414472,9.73388988639285
"MAP3K3",9.70390200942517,9.71341703721864
"MAP3K4",10.0705878135358,10.1063118609541
"MAP3K5",10.2485941290894,10.3207626385456
"MAP3K6",9.44909470934791,9.45552476298976
"MAP3K7",10.1141424323656,10.1570841679271
"MAP3K8",8.35930469281134,8.61920412577707
"MAP3K9",7.40347876123378,7.46106054664895
"MAP4K1",6.46210912889022,6.53683895456699
"MAP4K2",9.18384097255312,9.12802223533187
"MAP4K3",10.5267094297168,10.500811220993
"MAP4K4",11.8615667877128,11.7710394657458
"MAP4K5",10.4532491573113,10.4575639910004
"MAP4",13.3850550468902,13.3593438985999
"MAP6D1",6.06110854390977,6.06129956336201
"MAP6",5.32531908686471,5.04210167565141
"MAP7D1",11.1738073150906,11.1787908190447
"MAP7D2",6.90917070722664,6.11656449491087
"MAP7D3",7.73215226193407,7.33727021725648
"MAP7",12.0922464482523,12.1445762642093
"MAP9",6.637654362022,5.95403323543787
"MAPK10",4.78651962505296,4.83198065593658
"MAPK11",7.10271636026742,7.09102243854232
"MAPK12",7.28011708768808,7.19043775915467
"MAPK13",12.2091354194171,12.3020228664453
"MAPK14",11.6249501478474,11.6235077809338
"MAPK15",6.16975901534028,5.60627654162972
"MAPK1IP1L",11.5848602534034,11.5884536461821
"MAPK1",12.3414818953763,12.2982350739787
"MAPK3",12.1249168618148,12.155273200276
"MAPK4",2.63960812397094,2.34538061858154
"MAPK6",11.103669879965,11.1246444634259
"MAPK7",9.28158408805456,9.34873390760704
"MAPK8IP1",7.88229723173672,7.61565385739853
"MAPK8IP2",6.06537532803327,6.01955699404404
"MAPK8IP3",10.7336029222224,10.8651784394895
"MAPK8",8.99075136955762,8.99799610865884
"MAPK9",10.9859130928018,11.0081899461958
"MAPKAP1",11.800592205525,11.7733054434975
"MAPKAPK2",12.306055243121,12.4354421155845
"MAPKAPK3",11.382947892218,11.3777378849901
"MAPKAPK5",10.7229778011894,10.7996939057292
"MAPKBP1",9.1061963502603,9.20089479934997
"MAPKSP1",10.6862942614689,10.6312483463951
"MAPRE1",12.9316897895321,12.9890469971255
"MAPRE2",10.5359919975806,10.4564855998714
"MAPRE3",9.03288718480078,9.15561066585011
"MAPT",5.04164190774639,4.8240118310382
"MARCH10",0.436626804388134,0.479542675470581
"MARCH11",0.216525276747882,0.297149310383097
"MARCH1",5.85404771616649,5.827827738401
"MARCH2",9.35245593247897,9.36716101673931
"MARCH3",8.92810161648056,9.01444629318851
"MARCH4",3.71770279035487,3.63376213094362
"MARCH5",10.6685776650253,10.6732224343354
"MARCH6",11.6530151942743,11.6616252487309
"MARCH7",11.1753636968352,11.280392411551
"MARCH8",8.37928746142129,8.35678307124234
"MARCH9",9.68410529425488,9.69977133263991
"MARCKSL1",13.833736755598,13.7671827526011
"MARCKS",12.7624232790513,12.7104495420617
"MARCO",4.6686529700039,5.22483761508847
"MARK1",6.93817427601276,6.23853884198584
"MARK2",11.8009865846922,11.7774691971466
"MARK3",10.9353838972178,10.9501768021595
"MARK4",9.85429765324887,9.86212552777289
"MARS2",9.78248996764328,9.89553980056501
"MARS",12.2400684039438,12.2824808544799
"MARVELD1",10.6714768566353,10.6732493648305
"MARVELD2",9.94041130429352,9.88403434493284
"MARVELD3",10.1351402246932,10.164933485036
"MAS1L",0.160073721434904,0.215267250185322
"MAS1",0.0483633270881006,0.0374285520566418
"MASP1",5.29798734773788,5.24385751611965
"MASP2",4.20002068132995,4.19447140005069
"MAST1",4.70092627747064,4.60342961839727
"MAST2",11.7218458690278,11.7279411550784
"MAST3",9.86893692912647,9.88806950355045
"MAST4",8.44819835151383,8.35587370789515
"MASTL",9.37799535821136,9.46043953800781
"MAT1A",4.93068114534824,5.75995326316945
"MAT2A",12.9645213745559,12.9350444459554
"MAT2B",11.7834442601118,11.7423233459845
"MATK",5.42920507614153,5.18839733607753
"MATN1",1.22042501037015,1.01997891904123
"MATN2",10.42541844275,9.99118709038535
"MATN3",6.18008983630647,5.83864519726391
"MATN4",1.32298614872034,1.17442927669268
"MATR3",13.4406007659988,13.4017767280552
"MAVS",12.2783849203876,12.3817871078288
"MAX",11.1630455570179,11.2172173754249
"MAZ",13.4627976411117,13.4101400162297
"MBD1",10.5757333017358,10.588800752066
"MBD2",11.2291295190776,11.2393457969274
"MBD3L1",0,0.00322465711541705
"MBD3L2",0,0.0158536366527881
"MBD3L5",0,0.00480332884694632
"MBD3",11.6474524778125,11.6221975341706
"MBD4",10.2937336674898,10.2273855615597
"MBD5",8.30729397104326,8.33486048845271
"MBD6",11.4664931518736,11.4965347696785
"MBIP",9.40292756919748,9.19978792246017
"MBL1P",1.48661928136425,1.6039527333285
"MBL2",0.0844452237758488,0.0653397984589672
"MBLAC1",5.90420171630669,5.83079115698789
"MBLAC2",8.37571069229089,8.36576777506104
"MBNL1",12.1957397652177,12.1798481113791
"MBNL2",11.2513691274888,11.2103744832276
"MBNL3",7.08853170732781,6.87357966455499
"MBOAT1",9.84637279003268,9.88995483772515
"MBOAT2",9.57902866516726,9.63793040688661
"MBOAT4",1.7516873108448,1.65679404461878
"MBOAT7",11.6948279918607,11.6973053252408
"MBP",10.6883070712453,10.6478221869474
"MBTD1",9.97188663592734,9.96515213521346
"MBTPS1",12.2149662087544,12.2181436893561
"MBTPS2",10.0244743744865,10.0377126672029
"MB",5.60463549243508,5.23376245664215
"MC1R",7.61076777298698,7.53431210393171
"MC2R",0.482732353047925,0.417160015343303
"MC3R",0.337842907103227,0.409463359523503
"MC4R",0.286315798787202,0.442725703210365
"MC5R",0.472099485353391,0.328941028656532
"MCAM",11.4333386713008,11.3267837704676
"MCART1",8.12566524663993,8.13740024416435
"MCART2",3.07694437605588,2.88818964074872
"MCART3P",0.488702234277609,0.483549332806924
"MCART6",3.95842038613149,3.82382747347195
"MCAT",9.83315774651201,9.66633273838198
"MCCC1",10.0201660212061,10.0846272283245
"MCCC2",12.306802807055,12.2859182956875
"MCCD1",0.0226946764720932,0.0404043502406309
"MCC",7.60980767962096,7.47900448439991
"MCEE",7.98562078436035,7.87927635665003
"MCF2L2",3.75963400251954,3.82061705477156
"MCF2L",10.7831046073839,10.7375085764972
"MCF2",0.85640030715747,0.733128025139327
"MCFD2",11.8090393479241,11.8822635459955
"MCHR1",2.59591678962007,2.54933469365332
"MCHR2",0.0779173882417568,0.109388546813474
"MCL1",13.5218338701126,13.6912027967859
"MCM10",8.98736937281359,9.05022967307367
"MCM2",11.8255625527005,11.8292715444827
"MCM3APAS",5.84843669354492,5.9323245728616
"MCM3AP",11.8102077395809,11.8583332093087
"MCM3",12.8081823480295,12.7862767726082
"MCM4",12.2140185571558,12.1416121880245
"MCM5",11.559676500902,11.5026903722304
"MCM6",11.5791968852982,11.60552416908
"MCM7",13.27257102274,13.2793295460591
"MCM8",9.48909029554997,9.57872464326297
"MCM9",6.41426922701067,6.44297351940018
"MCOLN1",9.20438140734394,9.250472484582
"MCOLN2",7.29500389178282,7.71870977613677
"MCOLN3",5.5120200327827,5.19486515666941
"MCPH1",9.28717459194863,9.29872498470811
"MCRS1",11.4116858351063,11.4068937557363
"MCTP1",6.37206375484426,6.34832925456088
"MCTP2",10.1708188439881,10.143504023311
"MCTS1",11.2259041925478,11.1814060837134
"MDC1",10.9242989585147,10.9755075555762
"MDFIC",8.80902288769336,8.75434762593592
"MDFI",8.88270573384716,8.82094952515269
"MDGA1",5.92614588069582,5.93409777915946
"MDGA2",0.23572268380142,0.137567348855519
"MDH1B",2.8189419937933,2.76176290630509
"MDH1",12.3312863396881,12.3510610146847
"MDH2",13.7125271489265,13.7310433861274
"MDK",12.2257093301154,12.099631516234
"MDM1",8.29862116254844,8.40268991298562
"MDM2",11.0739799157748,11.1750122831876
"MDM4",10.0240692176982,10.1551626675688
"MDN1",10.8656645938165,10.8993221982386
"MDP1",8.0170430922998,7.87019805686968
"MDS2",1.59917008453505,1.42222841058701
"ME1",9.81230018702644,9.99586555642789
"ME2",10.8228827986869,10.853708934514
"ME3",9.51651041793862,9.38019765570241
"MEA1",11.0116149387174,10.9812112650284
"MEAF6",11.1475116709918,11.1211552500245
"MECOM",11.5122942111419,11.4544317613114
"MECP2",10.8054962857015,10.8571436877795
"MECR",9.55121146195382,9.50405263190326
"MED10",10.1088650083738,10.0358018904553
"MED11",8.70868976238761,8.59643060072918
"MED12L",1.74384350186012,1.31546903987958
"MED12",11.2623565284845,11.3047808701226
"MED13L",11.3803948750954,11.4536429877177
"MED13",11.7261769868259,11.7004959571033
"MED14",11.9113062053953,11.8910365430537
"MED15",11.9370293470806,11.9304935068623
"MED16",11.2631764574689,11.2318316230848
"MED17",10.2587526791192,10.1828316396688
"MED18",9.57203753784092,9.46104415444247
"MED19",8.94913649116619,8.84821127442641
"MED1",11.357280483515,11.2759234397616
"MED20",9.84121382744767,9.84949327130868
"MED21",9.91520427748629,9.9213950877564
"MED22",10.5738421479239,10.5356566298331
"MED23",10.3808238197004,10.3794848943704
"MED24",11.877353866496,11.9326259097996
"MED25",11.2781010408935,11.3171409369499
"MED26",9.12684521613683,9.14513373942467
"MED27",9.11966954758488,9.11675097673924
"MED28",10.3610477862878,10.3125789196405
"MED29",11.217976961297,11.13954909319
"MED30",9.14982207314505,9.10841447111998
"MED31",7.63396632982199,7.57020909959585
"MED4",11.1114824917948,11.2347242668221
"MED6",9.5471426728377,9.49378550714685
"MED7",8.5536502199203,8.49790732776467
"MED8",10.3578843845617,10.364428754419
"MED9",9.22152992565401,9.17204256209803
"MEF2A",10.281178604872,10.3300291584341
"MEF2B",5.95719794619958,5.85039127215321
"MEF2C",8.69974223652394,8.43534844972988
"MEF2D",11.140838190092,11.26541694041
"MEFV",3.68428735908808,3.80005219347704
"MEG3",6.44662729863187,6.41722140355192
"MEG8",0.101338232267425,0.157460312924263
"MEGF10",2.80689544545216,2.64459137131954
"MEGF11",2.63466422017953,2.58307957158998
"MEGF6",9.41671179195064,9.32955399457033
"MEGF8",10.7339044812554,10.6547042078991
"MEGF9",9.65586301060848,9.59907525309531
"MEI1",5.78749945288178,5.72298870008227
"MEIG1",0.788855726179513,0.822221172835649
"MEIS1",7.53625828413319,7.43159342775978
"MEIS2",6.67426435767519,6.79192771410409
"MEIS3P1",7.50052977115035,7.36990728570743
"MEIS3",7.0521620209414,7.01549748084923
"MELK",10.2233076177823,10.2631423745999
"MEMO1",9.93349370104976,9.91587292427613
"MEN1",10.9755192114439,10.8651331818814
"MEOX1",5.61974528036566,5.38776551067006
"MEOX2",4.48259156441115,4.08432794074693
"MEP1A",11.0035544017265,10.9326130842906
"MEP1B",2.94531616102871,2.75131415953874
"MEPCE",11.3780764437903,11.388221838636
"MEPE",0.242040095501404,0.288015414213534
"MERTK",8.31080861002688,8.20736321556567
"MESDC1",10.4802067429677,10.5413589073893
"MESDC2",11.4296909161718,11.4866717296928
"MESP1",5.08116820317709,5.33399621731088
"MESP2",3.48965582277248,3.60603301195592
"MESTIT1",1.16674634752854,1.18810174409916
"MEST",11.710165880353,11.728162429272
"METAP1",11.6270110702266,11.5222205350984
"METAP2",11.8769519897293,11.8727561810976
"METRNL",10.0903820508133,10.1959738483244
"METRN",8.16487757980949,8.19013724950838
"METT10D",10.1748184844527,10.0578029724169
"METT11D1",10.2115628390327,10.282848202664
"METT5D1",9.556250317462,9.50587275839208
"METTL10",8.77590256572547,8.87857961889707
"METTL11A",10.4460741731825,10.3779662598452
"METTL11B",0.566053149453871,0.586446941006454
"METTL12",6.84630864335255,6.72017921670406
"METTL13",11.0518408093992,11.1122026505152
"METTL14",8.87451524517215,8.80812954254421
"METTL1",9.87908916995794,9.80451778760577
"METTL2A",9.90079815405103,9.85949681703032
"METTL2B",9.46379156580055,9.44159996048741
"METTL3",10.1653850673041,10.1090007784581
"METTL4",8.49095953674792,8.50570202355233
"METTL5",10.5067453991122,10.5383199861618
"METTL6",8.63824100010465,8.57488017013188
"METTL7A",10.6402251234702,10.4298417848711
"METTL7B",10.3495267484337,10.2516868957746
"METTL8",9.68798769438859,9.66905070350287
"METTL9",11.8719531596864,11.8355859477402
"MET",12.5998767417705,12.8321330602205
"MEX3A",9.21629750400612,9.14081412554998
"MEX3B",6.37240178494497,6.19142081301859
"MEX3C",10.3445486118884,10.3666055613918
"MEX3D",9.99347646835719,9.96346104710072
"MFAP1",10.346368704404,10.3258149047434
"MFAP2",9.75650486726681,9.34619996874702
"MFAP3L",7.75517962469888,7.34708997613937
"MFAP3",10.3747485528881,10.3030913220678
"MFAP4",10.1954574414433,9.9553556209416
"MFAP5",7.05437998739706,6.80961070555855
"MFF",11.2588303107511,11.2999514080332
"MFGE8",11.4585562046321,11.2954653063983
"MFHAS1",10.2941424814078,10.3362445511236
"MFI2",9.9565870702609,9.97029170998779
"MFN1",10.4113091418964,10.4446297141719
"MFN2",12.0934847139164,12.1487182074467
"MFNG",8.05650605457106,7.97268682501662
"MFRP",9.80357422868224,9.65904716262908
"MFSD10",11.8592263432393,11.702356811643
"MFSD11",9.69150829516002,9.650996047612
"MFSD1",10.9163484843766,11.0118716602889
"MFSD2A",9.56733339093199,9.41964088407703
"MFSD2B",7.55833044068309,7.69883099860847
"MFSD3",9.87602145297612,9.72526266282163
"MFSD4",8.34267137367564,8.36062460935926
"MFSD5",10.4776683453556,10.4745288476877
"MFSD6L",6.52133616705751,6.22192471973739
"MFSD6",11.7149322209092,11.7304829701653
"MFSD7",6.27457218027566,6.2751716040326
"MFSD8",9.16175332399081,9.10749232032882
"MFSD9",9.34884643407879,9.40922224321941
"MGAM",3.62766215365176,3.38420241870821
"MGAT1",12.3421904573296,12.2858145547035
"MGAT2",10.9308383855844,10.8845795373122
"MGAT3",8.82685510779442,8.40029984741609
"MGAT4A",11.1948493665344,11.2141285938286
"MGAT4B",13.3849127379311,13.3493882430543
"MGAT4C",0.385021608964105,0.322765219976399
"MGAT5B",2.04940174757905,1.82027665245278
"MGAT5",9.70138362747781,9.72472424830456
"MGA",10.5540527380871,10.320098655184
"MGC12916",3.28289313481607,3.4751940060592
"MGC12982",8.64660188732346,8.68759263392886
"MGC14436",4.24580204609378,4.48321865279871
"MGC15885",0.117299834777932,0.0901039793437574
"MGC16025",1.03841887506729,0.860744960348762
"MGC16121",3.95113434640542,3.79814469322453
"MGC16142",4.31105569121078,4.25596709288543
"MGC16275",5.97819766619414,5.7820013881225
"MGC16384",3.24437507358446,3.42672172196714
"MGC16703",1.81387336416545,1.76665144827506
"MGC21881",7.27581274935169,7.21755460419046
"MGC23270",5.13341547927601,5.02287751897213
"MGC23284",5.66709515073193,5.43108718874063
"MGC26647",0,0.00322465711541705
"MGC27382",0.423089115529783,0.492157149979848
"MGC2752",10.0709441003245,10.1179206260679
"MGC2889",0.459774079329929,0.393272498498016
"MGC29506",7.39204340735095,7.61726589439612
"MGC34034",0.00859211101262509,0.0132301159322157
"MGC3771",2.801612147649,2.86996172202006
"MGC42105",1.78970143928039,1.85392828150594
"MGC4473",0.334340604277552,0.272318765177278
"MGC45800",2.62308784274208,2.4932068966285
"MGC57346",8.37615104347622,8.46371000745299
"MGC70857",10.1245162018692,10.0616991628754
"MGC72080",8.05639690776873,8.01578262859528
"MGC87042",5.45470725978634,5.26620485461142
"MGEA5",12.2417052569163,12.3212572093626
"MGLL",12.6021094735032,12.5290537992975
